Sample_Id,Gene,Rule_Id,Final_interpretation,IsPassedRule
BRA041,rmtC,,,
BRA041,rmtF,,,
BRA042,DHA,,,
BRA042,GES,,,
BRA042,IMP,,,
BRA042,KPC,,,
BRA042,NDM,,,
BRA042,OXA-10,,,
BRA042,OXA-30,,,
BRA042,OXA-48,,,
BRA042,SHV,,,
BRA042,TEM,157,blaTEM-1-like,1
BRA042,VEB,,,
BRA042,VIM,,,
BRA042,aac(3)-II,,,
BRA042,aacA27,,,
BRA042,aacA4,,,
BRA042,aadB,,,
BRA042,armA,,,
BRA042,blaACT/blaMIR,,,
BRA042,blaCMY-2-like,57,blaCMY-2-like,1
BRA042,blaCTX-M,,,
BRA042,fosA3,,,
BRA042,rmtB,,,
BRA042,rmtC,,,
BRA042,rmtF,,,
BRA043,DHA,,,
BRA043,GES,,,
BRA043,IMP,,,
BRA043,KPC,,,
BRA043,NDM,,,
BRA043,OXA-10,,,
BRA043,OXA-30,,,
BRA043,OXA-48,,,
BRA043,SHV,,,
BRA043,TEM,157,blaTEM-1-like,1
BRA043,VEB,,,
BRA043,VIM,,,
BRA043,aac(3)-II,7,aac(3)-IId,1
BRA043,aacA27,,,
BRA043,aacA4,47,aacA4notGEN_1neg,1
BRA043,aadB,,,
BRA043,armA,,,
BRA043,blaACT/blaMIR,,,
BRA043,blaCMY-2-like,,,
BRA043,blaCTX-M,64,G8,1
BRA043,fosA3,,,
BRA043,rmtB,,,
BRA043,rmtC,,,
BRA043,rmtF,,,
BRA044,DHA,,,
BRA044,GES,,,
BRA044,IMP,,,
BRA044,KPC,113,blaKPC,1
BRA044,NDM,,,
BRA044,OXA-10,,,
BRA044,OXA-30,,,
BRA044,OXA-48,,,
BRA044,SHV,,,
BRA044,TEM,162,blaTEM_1neg,1
BRA044,VEB,,,
BRA044,VIM,,,
BRA044,aac(3)-II,,,
BRA044,aacA27,,,
BRA044,aacA4,,,
BRA044,aadB,,,
BRA044,armA,,,
BRA044,blaACT/blaMIR,,,
BRA044,blaCMY-2-like,57,blaCMY-2-like,1
BRA044,blaCTX-M,,,
BRA044,fosA3,,,
BRA044,rmtB,,,
BRA044,rmtC,,,
BRA044,rmtF,,,
BRA045,DHA,,,
BRA045,GES,,,
BRA045,IMP,,,
BRA045,KPC,,,
BRA045,NDM,,,
BRA045,OXA-10,,,
BRA045,OXA-30,117,blaOXA-30-like,1
BRA045,OXA-48,,,
BRA045,SHV,,,
BRA045,TEM,157,blaTEM-1-like,1
BRA045,VEB,,,
BRA045,VIM,,,
BRA045,aac(3)-II,15,aac(3)-IIe,1
BRA045,aacA27,,,
BRA045,aacA4,,,
BRA045,aadB,,,
BRA045,armA,,,
BRA045,blaACT/blaMIR,,,
BRA045,blaCMY-2-like,,,
BRA045,blaCTX-M,80,G1-240G,1
BRA045,fosA3,,,
BRA045,rmtB,,,
BRA045,rmtC,,,
BRA045,rmtF,,,
BRA046,DHA,,,
BRA046,GES,,,
BRA046,IMP,,,
BRA046,KPC,,,
BRA046,NDM,,,
BRA046,OXA-10,,,
BRA046,OXA-30,117,blaOXA-30-like,1
BRA046,OXA-48,,,
BRA046,SHV,,,
BRA046,TEM,157,blaTEM-1-like,1
BRA046,VEB,,,
BRA046,VIM,,,
BRA046,aac(3)-II,,,
BRA046,aacA27,,,
BRA046,aacA4,,,
BRA046,aadB,,,
BRA046,armA,,,
BRA046,blaACT/blaMIR,,,
BRA046,blaCMY-2-like,,,
BRA046,blaCTX-M,80,G1-240G,1
BRA046,fosA3,,,
BRA046,rmtB,,,
BRA046,rmtC,,,
BRA046,rmtF,,,
BRA047,DHA,,,
BRA047,GES,,,
BRA047,IMP,,,
BRA047,KPC,,,
BRA047,NDM,,,
BRA047,OXA-10,,,
BRA047,OXA-30,117,blaOXA-30-like,1
BRA047,OXA-48,,,
BRA047,SHV,,,
BRA047,TEM,157,blaTEM-1-like,1
BRA047,VEB,,,
BRA047,VIM,,,
BRA047,aac(3)-II,14,aac(3)-IId+IIe,1
BRA047,aacA27,,,
BRA047,aacA4,,,
BRA047,aadB,,,
BRA047,armA,,,
BRA047,blaACT/blaMIR,,,
BRA047,blaCMY-2-like,,,
BRA047,blaCTX-M,80,G1-240G,1
BRA047,fosA3,,,
BRA047,rmtB,,,
BRA047,rmtC,,,
BRA047,rmtF,,,
BRA048,DHA,,,
BRA048,GES,,,
BRA048,IMP,,,
BRA048,KPC,,,
BRA048,NDM,,,
BRA048,OXA-10,,,
BRA048,OXA-30,,,
BRA048,OXA-48,,,
BRA048,SHV,,,
BRA048,TEM,157,blaTEM-1-like,1
BRA048,VEB,,,
BRA048,VIM,,,
BRA048,aac(3)-II,29,negative,1
BRA048,aacA27,,,
BRA048,aacA4,,,
BRA048,aadB,,,
BRA048,armA,,,
BRA048,blaACT/blaMIR,,,
BRA048,blaCMY-2-like,,,
BRA048,blaCTX-M,80,G1-240G,1
BRA048,fosA3,,,
BRA048,rmtB,,,
BRA048,rmtC,,,
BRA048,rmtF,,,
BRA049,DHA,,,
BRA049,GES,,,
BRA049,IMP,,,
BRA049,KPC,,,
BRA049,NDM,,,
BRA049,OXA-10,,,
BRA049,OXA-30,,,
BRA049,OXA-48,,,
BRA049,SHV,,,
BRA049,TEM,157,blaTEM-1-like,1
BRA049,VEB,,,
BRA049,VIM,,,
BRA049,aac(3)-II,16,aac(3)-IIe,1
BRA049,aacA27,,,
BRA049,aacA4,,,
BRA049,aadB,,,
BRA049,armA,,,
BRA049,blaACT/blaMIR,,,
BRA049,blaCMY-2-like,,,
BRA049,blaCTX-M,80,G1-240G,1
BRA049,fosA3,,,
BRA049,rmtB,,,
BRA049,rmtC,,,
BRA049,rmtF,,,
BRA050,DHA,,,
BRA050,GES,,,
BRA050,IMP,,,
BRA050,KPC,,,
BRA050,NDM,,,
BRA050,OXA-10,,,
BRA050,OXA-30,117,blaOXA-30-like,1
BRA050,OXA-48,,,
BRA050,SHV,,,
BRA050,TEM,,,
BRA050,VEB,,,
BRA050,VIM,,,
BRA050,aac(3)-II,16,aac(3)-IIe,1
BRA050,aacA27,,,
BRA050,aacA4,,,
BRA050,aadB,,,
BRA050,armA,,,
BRA050,blaACT/blaMIR,,,
BRA050,blaCMY-2-like,,,
BRA050,blaCTX-M,80,G1-240G,1
BRA050,fosA3,,,
BRA050,rmtB,,,
BRA050,rmtC,,,
BRA050,rmtF,,,
BRA052,DHA,,,
BRA052,GES,,,
BRA052,IMP,,,
BRA052,KPC,113,blaKPC,1
BRA052,NDM,,,
BRA052,OXA-10,,,
BRA052,OXA-30,117,blaOXA-30-like,1
BRA052,OXA-48,,,
BRA052,SHV,,,
BRA052,TEM,157,blaTEM-1-like,1
BRA052,VEB,,,
BRA052,VIM,,,
BRA052,aac(3)-II,,,
BRA052,aacA27,,,
BRA052,aacA4,,,
BRA052,aadB,,,
BRA052,armA,,,
BRA052,blaACT/blaMIR,,,
BRA052,blaCMY-2-like,,,
BRA052,blaCTX-M,82,G1-240G_5G,1
BRA052,fosA3,,,
BRA052,rmtB,,,
BRA052,rmtC,,,
BRA052,rmtF,,,
BRA053,DHA,,,
BRA053,GES,,,
BRA053,IMP,,,
BRA053,KPC,113,blaKPC,1
BRA053,NDM,,,
BRA053,OXA-10,,,
BRA053,OXA-30,117,blaOXA-30-like,1
BRA053,OXA-48,,,
BRA053,SHV,,,
BRA053,TEM,157,blaTEM-1-like,1
BRA053,VEB,,,
BRA053,VIM,,,
BRA053,aac(3)-II,,,
BRA053,aacA27,,,
BRA053,aacA4,,,
BRA053,aadB,,,
BRA053,armA,,,
BRA053,blaACT/blaMIR,,,
BRA053,blaCMY-2-like,,,
BRA053,blaCTX-M,80,G1-240G,1
BRA053,fosA3,,,
BRA053,rmtB,,,
BRA053,rmtC,,,
BRA053,rmtF,,,
BRA054,DHA,,,
BRA054,GES,,,
BRA054,IMP,,,
BRA054,KPC,113,blaKPC,1
BRA054,NDM,,,
BRA054,OXA-10,,,
BRA054,OXA-30,,,
BRA054,OXA-48,,,
BRA054,SHV,,,
BRA054,TEM,163,blaTEM_2neg,1
BRA054,VEB,,,
BRA054,VIM,,,
BRA054,aac(3)-II,28,negative,1
BRA054,aacA27,,,
BRA054,aacA4,,,
BRA054,aadB,,,
BRA054,armA,,,
BRA054,blaACT/blaMIR,,,
BRA054,blaCMY-2-like,,,
BRA054,blaCTX-M,80,G1-240G,1
BRA054,fosA3,,,
BRA054,rmtB,,,
BRA054,rmtC,,,
BRA054,rmtF,,,
BRA055,DHA,,,
BRA055,GES,,,
BRA055,IMP,,,
BRA055,KPC,113,blaKPC,1
BRA055,NDM,,,
BRA055,OXA-10,,,
BRA055,OXA-30,,,
BRA055,OXA-48,,,
BRA055,SHV,,,
BRA055,TEM,,,
BRA055,VEB,,,
BRA055,VIM,,,
BRA055,aac(3)-II,,,
BRA055,aacA27,,,
BRA055,aacA4,,,
BRA055,aadB,,,
BRA055,armA,,,
BRA055,blaACT/blaMIR,,,
BRA055,blaCMY-2-like,,,
BRA055,blaCTX-M,,,
BRA055,fosA3,,,
BRA055,rmtB,,,
BRA055,rmtC,,,
BRA055,rmtF,,,
BRA056,DHA,,,
BRA056,GES,,,
BRA056,IMP,,,
BRA056,KPC,113,blaKPC,1
BRA056,NDM,,,
BRA056,OXA-10,,,
BRA056,OXA-30,117,blaOXA-30-like,1
BRA056,OXA-48,,,
BRA056,SHV,,,
BRA056,TEM,,,
BRA056,VEB,,,
BRA056,VIM,,,
BRA056,aac(3)-II,,,
BRA056,aacA27,,,
BRA056,aacA4,,,
BRA056,aadB,,,
BRA056,armA,,,
BRA056,blaACT/blaMIR,,,
BRA056,blaCMY-2-like,,,
BRA056,blaCTX-M,80,G1-240G,1
BRA056,fosA3,,,
BRA056,rmtB,,,
BRA056,rmtC,,,
BRA056,rmtF,,,
BRA057,DHA,,,
BRA057,GES,,,
BRA057,IMP,,,
BRA057,KPC,113,blaKPC,1
BRA057,NDM,,,
BRA057,OXA-10,,,
BRA057,OXA-30,,,
BRA057,OXA-48,,,
BRA057,SHV,,,
BRA057,TEM,157,blaTEM-1-like,1
BRA057,VEB,,,
BRA057,VIM,,,
BRA057,aac(3)-II,,,
BRA057,aacA27,,,
BRA057,aacA4,,,
BRA057,aadB,,,
BRA057,armA,,,
BRA057,blaACT/blaMIR,,,
BRA057,blaCMY-2-like,,,
BRA057,blaCTX-M,,,
BRA057,fosA3,,,
BRA057,rmtB,,,
BRA057,rmtC,,,
BRA057,rmtF,,,
BRA058,DHA,,,
BRA058,GES,,,
BRA058,IMP,,,
BRA058,KPC,113,blaKPC,1
BRA058,NDM,,,
BRA058,OXA-10,,,
BRA058,OXA-30,,,
BRA058,OXA-48,,,
BRA058,SHV,,,
BRA058,TEM,,,
BRA058,VEB,,,
BRA058,VIM,,,
BRA058,aac(3)-II,,,
BRA058,aacA27,,,
BRA058,aacA4,,,
BRA058,aadB,,,
BRA058,armA,,,
BRA058,blaACT/blaMIR,,,
BRA058,blaCMY-2-like,,,
BRA058,blaCTX-M,,,
BRA058,fosA3,,,
BRA058,rmtB,,,
BRA058,rmtC,,,
BRA058,rmtF,,,
BRA059,DHA,,,
BRA059,GES,,,
BRA059,IMP,,,
BRA059,KPC,113,blaKPC,1
BRA059,NDM,,,
BRA059,OXA-10,,,
BRA059,OXA-30,,,
BRA059,OXA-48,,,
BRA059,SHV,,,
BRA059,TEM,157,blaTEM-1-like,1
BRA059,VEB,,,
BRA059,VIM,,,
BRA059,aac(3)-II,7,aac(3)-IId,1
BRA059,aacA27,,,
BRA059,aacA4,47,aacA4notGEN_1neg,1
BRA059,aadB,,,
BRA059,armA,,,
BRA059,blaACT/blaMIR,,,
BRA059,blaCMY-2-like,,,
BRA059,blaCTX-M,70,G9-240D,1
BRA059,fosA3,,,
BRA059,rmtB,120,rmtB,1
BRA059,rmtC,,,
BRA059,rmtF,,,
BRA060,DHA,,,
BRA060,GES,,,
BRA060,IMP,,,
BRA060,KPC,113,blaKPC,1
BRA060,NDM,,,
BRA060,OXA-10,,,
BRA060,OXA-30,117,blaOXA-30-like,1
BRA060,OXA-48,,,
BRA060,SHV,,,
BRA060,TEM,,,
BRA060,VEB,,,
BRA060,VIM,,,
BRA060,aac(3)-II,,,
BRA060,aacA27,,,
BRA060,aacA4,,,
BRA060,aadB,,,
BRA060,armA,,,
BRA060,blaACT/blaMIR,,,
BRA060,blaCMY-2-like,,,
BRA060,blaCTX-M,80,G1-240G,1
BRA060,fosA3,,,
BRA060,rmtB,,,
BRA060,rmtC,,,
BRA060,rmtF,,,
BRA061,DHA,,,
BRA061,GES,,,
BRA061,IMP,,,
BRA061,KPC,113,blaKPC,1
BRA061,NDM,,,
BRA061,OXA-10,,,
BRA061,OXA-30,,,
BRA061,OXA-48,,,
BRA061,SHV,,,
BRA061,TEM,,,
BRA061,VEB,,,
BRA061,VIM,,,
BRA061,aac(3)-II,,,
BRA061,aacA27,,,
BRA061,aacA4,,,
BRA061,aadB,,,
BRA061,armA,,,
BRA061,blaACT/blaMIR,,,
BRA061,blaCMY-2-like,,,
BRA061,blaCTX-M,,,
BRA061,fosA3,,,
BRA061,rmtB,,,
BRA061,rmtC,,,
BRA061,rmtF,,,
BRA062,DHA,,,
BRA062,GES,,,
BRA062,IMP,,,
BRA062,KPC,113,blaKPC,1
BRA062,NDM,,,
BRA062,OXA-10,,,
BRA062,OXA-30,,,
BRA062,OXA-48,,,
BRA062,SHV,,,
BRA062,TEM,,,
BRA062,VEB,,,
BRA062,VIM,,,
BRA062,aac(3)-II,,,
BRA062,aacA27,,,
BRA062,aacA4,,,
BRA062,aadB,,,
BRA062,armA,,,
BRA062,blaACT/blaMIR,,,
BRA062,blaCMY-2-like,,,
BRA062,blaCTX-M,80,G1-240G,1
BRA062,fosA3,,,
BRA062,rmtB,,,
BRA062,rmtC,,,
BRA062,rmtF,,,
BRA063,DHA,,,
BRA063,GES,,,
BRA063,IMP,,,
BRA063,KPC,113,blaKPC,1
BRA063,NDM,,,
BRA063,OXA-10,,,
BRA063,OXA-30,117,blaOXA-30-like,1
BRA063,OXA-48,,,
BRA063,SHV,,,
BRA063,TEM,,,
BRA063,VEB,,,
BRA063,VIM,,,
BRA063,aac(3)-II,,,
BRA063,aacA27,,,
BRA063,aacA4,,,
BRA063,aadB,,,
BRA063,armA,,,
BRA063,blaACT/blaMIR,,,
BRA063,blaCMY-2-like,,,
BRA063,blaCTX-M,80,G1-240G,1
BRA063,fosA3,,,
BRA063,rmtB,,,
BRA063,rmtC,,,
BRA063,rmtF,,,
BRA064,DHA,,,
BRA064,GES,,,
BRA064,IMP,,,
BRA064,KPC,113,blaKPC,1
BRA064,NDM,,,
BRA064,OXA-10,,,
BRA064,OXA-30,,,
BRA064,OXA-48,,,
BRA064,SHV,,,
BRA064,TEM,,,
BRA064,VEB,,,
BRA064,VIM,,,
BRA064,aac(3)-II,,,
BRA064,aacA27,,,
BRA064,aacA4,,,
BRA064,aadB,,,
BRA064,armA,,,
BRA064,blaACT/blaMIR,,,
BRA064,blaCMY-2-like,,,
BRA064,blaCTX-M,,,
BRA064,fosA3,,,
BRA064,rmtB,,,
BRA064,rmtC,,,
BRA064,rmtF,,,
BRA065,DHA,,,
BRA065,GES,,,
BRA065,IMP,,,
BRA065,KPC,113,blaKPC,1
BRA065,NDM,,,
BRA065,OXA-10,,,
BRA065,OXA-30,117,blaOXA-30-like,1
BRA065,OXA-48,,,
BRA065,SHV,,,
BRA065,TEM,157,blaTEM-1-like,1
BRA065,VEB,,,
BRA065,VIM,,,
BRA065,aac(3)-II,,,
BRA065,aacA27,,,
BRA065,aacA4,,,
BRA065,aadB,,,
BRA065,armA,,,
BRA065,blaACT/blaMIR,,,
BRA065,blaCMY-2-like,,,
BRA065,blaCTX-M,80,G1-240G,1
BRA065,fosA3,,,
BRA065,rmtB,,,
BRA065,rmtC,,,
BRA065,rmtF,,,
BRA066,DHA,,,
BRA066,GES,,,
BRA066,IMP,,,
BRA066,KPC,,,
BRA066,NDM,,,
BRA066,OXA-10,,,
BRA066,OXA-30,117,blaOXA-30-like,1
BRA066,OXA-48,,,
BRA066,SHV,,,
BRA066,TEM,,,
BRA066,VEB,,,
BRA066,VIM,,,
BRA066,aac(3)-II,,,
BRA066,aacA27,,,
BRA066,aacA4,,,
BRA066,aadB,,,
BRA066,armA,,,
BRA066,blaACT/blaMIR,,,
BRA066,blaCMY-2-like,,,
BRA066,blaCTX-M,80,G1-240G,1
BRA066,fosA3,,,
BRA066,rmtB,,,
BRA066,rmtC,,,
BRA066,rmtF,,,
BRA067,DHA,,,
BRA067,GES,,,
BRA067,IMP,,,
BRA067,KPC,,,
BRA067,NDM,,,
BRA067,OXA-10,,,
BRA067,OXA-30,117,blaOXA-30-like,1
BRA067,OXA-48,,,
BRA067,SHV,,,
BRA067,TEM,157,blaTEM-1-like,1
BRA067,VEB,,,
BRA067,VIM,,,
BRA067,aac(3)-II,,,
BRA067,aacA27,,,
BRA067,aacA4,,,
BRA067,aadB,,,
BRA067,armA,,,
BRA067,blaACT/blaMIR,,,
BRA067,blaCMY-2-like,,,
BRA067,blaCTX-M,80,G1-240G,1
BRA067,fosA3,,,
BRA067,rmtB,,,
BRA067,rmtC,,,
BRA067,rmtF,,,
BRA068,DHA,,,
BRA068,GES,,,
BRA068,IMP,,,
BRA068,KPC,113,blaKPC,1
BRA068,NDM,,,
BRA068,OXA-10,,,
BRA068,OXA-30,117,blaOXA-30-like,1
BRA068,OXA-48,,,
BRA068,SHV,,,
BRA068,TEM,157,blaTEM-1-like,1
BRA068,VEB,,,
BRA068,VIM,,,
BRA068,aac(3)-II,,,
BRA068,aacA27,,,
BRA068,aacA4,,,
BRA068,aadB,,,
BRA068,armA,,,
BRA068,blaACT/blaMIR,,,
BRA068,blaCMY-2-like,,,
BRA068,blaCTX-M,81,G1-240G+G8,1
BRA068,fosA3,,,
BRA068,rmtB,,,
BRA068,rmtC,,,
BRA068,rmtF,,,
BRA069,DHA,,,
BRA069,GES,,,
BRA069,IMP,,,
BRA069,KPC,113,blaKPC,1
BRA069,NDM,,,
BRA069,OXA-10,,,
BRA069,OXA-30,117,blaOXA-30-like,1
BRA069,OXA-48,,,
BRA069,SHV,,,
BRA069,TEM,,,
BRA069,VEB,,,
BRA069,VIM,,,
BRA069,aac(3)-II,,,
BRA069,aacA27,,,
BRA069,aacA4,,,
BRA069,aadB,,,
BRA069,armA,,,
BRA069,blaACT/blaMIR,,,
BRA069,blaCMY-2-like,,,
BRA069,blaCTX-M,,,
BRA069,fosA3,,,
BRA069,rmtB,,,
BRA069,rmtC,,,
BRA069,rmtF,,,
BRA070,DHA,,,
BRA070,GES,,,
BRA070,IMP,,,
BRA070,KPC,113,blaKPC,1
BRA070,NDM,,,
BRA070,OXA-10,,,
BRA070,OXA-30,117,blaOXA-30-like,1
BRA070,OXA-48,,,
BRA070,SHV,,,
BRA070,TEM,,,
BRA070,VEB,,,
BRA070,VIM,,,
BRA070,aac(3)-II,,,
BRA070,aacA27,,,
BRA070,aacA4,,,
BRA070,aadB,,,
BRA070,armA,,,
BRA070,blaACT/blaMIR,,,
BRA070,blaCMY-2-like,,,
BRA070,blaCTX-M,80,G1-240G,1
BRA070,fosA3,,,
BRA070,rmtB,,,
BRA070,rmtC,,,
BRA070,rmtF,,,
BRA071,DHA,,,
BRA071,GES,,,
BRA071,IMP,,,
BRA071,KPC,,,
BRA071,NDM,,,
BRA071,OXA-10,,,
BRA071,OXA-30,,,
BRA071,OXA-48,,,
BRA071,SHV,,,
BRA071,TEM,,,
BRA071,VEB,,,
BRA071,VIM,,,
BRA071,aac(3)-II,,,
BRA071,aacA27,,,
BRA071,aacA4,38,aacA4crC_2neg,1
BRA071,aadB,,,
BRA071,armA,,,
BRA071,blaACT/blaMIR,,,
BRA071,blaCMY-2-like,,,
BRA071,blaCTX-M,80,G1-240G,1
BRA071,fosA3,,,
BRA071,rmtB,,,
BRA071,rmtC,,,
BRA071,rmtF,,,
BRA072,DHA,,,
BRA072,GES,,,
BRA072,IMP,,,
BRA072,KPC,113,blaKPC,1
BRA072,NDM,,,
BRA072,OXA-10,,,
BRA072,OXA-30,,,
BRA072,OXA-48,,,
BRA072,SHV,,,
BRA072,TEM,,,
BRA072,VEB,,,
BRA072,VIM,,,
BRA072,aac(3)-II,,,
BRA072,aacA27,,,
BRA072,aacA4,,,
BRA072,aadB,,,
BRA072,armA,,,
BRA072,blaACT/blaMIR,,,
BRA072,blaCMY-2-like,,,
BRA072,blaCTX-M,80,G1-240G,1
BRA072,fosA3,,,
BRA072,rmtB,,,
BRA072,rmtC,,,
BRA072,rmtF,,,
BRA074,DHA,,,
BRA074,GES,,,
BRA074,IMP,,,
BRA074,KPC,113,blaKPC,1
BRA074,NDM,,,
BRA074,OXA-10,,,
BRA074,OXA-30,,,
BRA074,OXA-48,,,
BRA074,SHV,,,
BRA074,TEM,,,
BRA074,VEB,,,
BRA074,VIM,,,
BRA074,aac(3)-II,,,
BRA074,aacA27,,,
BRA074,aacA4,,,
BRA074,aadB,,,
BRA074,armA,,,
BRA074,blaACT/blaMIR,,,
BRA074,blaCMY-2-like,,,
BRA074,blaCTX-M,,,
BRA074,fosA3,,,
BRA074,rmtB,,,
BRA074,rmtC,,,
BRA074,rmtF,,,
BRA075,DHA,,,
BRA075,GES,,,
BRA075,IMP,,,
BRA075,KPC,113,blaKPC,1
BRA075,NDM,,,
BRA075,OXA-10,,,
BRA075,OXA-30,117,blaOXA-30-like,1
BRA075,OXA-48,,,
BRA075,SHV,,,
BRA075,TEM,,,
BRA075,VEB,,,
BRA075,VIM,,,
BRA075,aac(3)-II,,,
BRA075,aacA27,,,
BRA075,aacA4,,,
BRA075,aadB,,,
BRA075,armA,,,
BRA075,blaACT/blaMIR,,,
BRA075,blaCMY-2-like,,,
BRA075,blaCTX-M,,,
BRA075,fosA3,,,
BRA075,rmtB,,,
BRA075,rmtC,,,
BRA075,rmtF,,,
BRA076,DHA,,,
BRA076,GES,,,
BRA076,IMP,,,
BRA076,KPC,,,
BRA076,NDM,,,
BRA076,OXA-10,,,
BRA076,OXA-30,117,blaOXA-30-like,1
BRA076,OXA-48,,,
BRA076,SHV,,,
BRA076,TEM,157,blaTEM-1-like,1
BRA076,VEB,,,
BRA076,VIM,,,
BRA076,aac(3)-II,,,
BRA076,aacA27,,,
BRA076,aacA4,,,
BRA076,aadB,,,
BRA076,armA,,,
BRA076,blaACT/blaMIR,,,
BRA076,blaCMY-2-like,,,
BRA076,blaCTX-M,80,G1-240G,1
BRA076,fosA3,,,
BRA076,rmtB,,,
BRA076,rmtC,,,
BRA076,rmtF,,,
BRA077,DHA,,,
BRA077,GES,,,
BRA077,IMP,,,
BRA077,KPC,113,blaKPC,1
BRA077,NDM,,,
BRA077,OXA-10,,,
BRA077,OXA-30,117,blaOXA-30-like,1
BRA077,OXA-48,,,
BRA077,SHV,,,
BRA077,TEM,,,
BRA077,VEB,,,
BRA077,VIM,,,
BRA077,aac(3)-II,,,
BRA077,aacA27,,,
BRA077,aacA4,,,
BRA077,aadB,,,
BRA077,armA,,,
BRA077,blaACT/blaMIR,,,
BRA077,blaCMY-2-like,,,
BRA077,blaCTX-M,,,
BRA077,fosA3,,,
BRA077,rmtB,,,
BRA077,rmtC,,,
BRA077,rmtF,,,
BRA078,DHA,,,
BRA078,GES,,,
BRA078,IMP,,,
BRA078,KPC,113,blaKPC,1
BRA078,NDM,,,
BRA078,OXA-10,,,
BRA078,OXA-30,117,blaOXA-30-like,1
BRA078,OXA-48,,,
BRA078,SHV,,,
BRA078,TEM,,,
BRA078,VEB,,,
BRA078,VIM,,,
BRA078,aac(3)-II,,,
BRA078,aacA27,,,
BRA078,aacA4,,,
BRA078,aadB,,,
BRA078,armA,,,
BRA078,blaACT/blaMIR,,,
BRA078,blaCMY-2-like,,,
BRA078,blaCTX-M,80,G1-240G,1
BRA078,fosA3,,,
BRA078,rmtB,,,
BRA078,rmtC,,,
BRA078,rmtF,,,
BRA079,DHA,,,
BRA079,GES,,,
BRA079,IMP,,,
BRA079,KPC,113,blaKPC,1
BRA079,NDM,,,
BRA079,OXA-10,,,
BRA079,OXA-30,,,
BRA079,OXA-48,,,
BRA079,SHV,,,
BRA079,TEM,,,
BRA079,VEB,,,
BRA079,VIM,,,
BRA079,aac(3)-II,,,
BRA079,aacA27,,,
BRA079,aacA4,,,
BRA079,aadB,,,
BRA079,armA,,,
BRA079,blaACT/blaMIR,,,
BRA079,blaCMY-2-like,,,
BRA079,blaCTX-M,,,
BRA079,fosA3,,,
BRA079,rmtB,,,
BRA079,rmtC,,,
BRA079,rmtF,,,
BRA080,DHA,,,
BRA080,GES,,,
BRA080,IMP,,,
BRA080,KPC,,,
BRA080,NDM,,,
BRA080,OXA-10,,,
BRA080,OXA-30,117,blaOXA-30-like,1
BRA080,OXA-48,,,
BRA080,SHV,,,
BRA080,TEM,,,
BRA080,VEB,,,
BRA080,VIM,,,
BRA080,aac(3)-II,16,aac(3)-IIe,1
BRA080,aacA27,,,
BRA080,aacA4,,,
BRA080,aadB,,,
BRA080,armA,,,
BRA080,blaACT/blaMIR,,,
BRA080,blaCMY-2-like,,,
BRA080,blaCTX-M,80,G1-240G,1
BRA080,fosA3,,,
BRA080,rmtB,,,
BRA080,rmtC,,,
BRA080,rmtF,,,
BRA081,DHA,,,
BRA081,GES,,,
BRA081,IMP,,,
BRA081,KPC,113,blaKPC,1
BRA081,NDM,,,
BRA081,OXA-10,,,
BRA081,OXA-30,,,
BRA081,OXA-48,,,
BRA081,SHV,,,
BRA081,TEM,157,blaTEM-1-like,1
BRA081,VEB,,,
BRA081,VIM,,,
BRA081,aac(3)-II,,,
BRA081,aacA27,,,
BRA081,aacA4,,,
BRA081,aadB,,,
BRA081,armA,,,
BRA081,blaACT/blaMIR,,,
BRA081,blaCMY-2-like,,,
BRA081,blaCTX-M,64,G8,1
BRA081,fosA3,,,
BRA081,rmtB,,,
BRA081,rmtC,,,
BRA081,rmtF,,,
BRA082,DHA,,,
BRA082,GES,,,
BRA082,IMP,,,
BRA082,KPC,113,blaKPC,1
BRA082,NDM,,,
BRA082,OXA-10,,,
BRA082,OXA-30,117,blaOXA-30-like,1
BRA082,OXA-48,,,
BRA082,SHV,,,
BRA082,TEM,157,blaTEM-1-like,1
BRA082,VEB,,,
BRA082,VIM,,,
BRA082,aac(3)-II,,,
BRA082,aacA27,,,
BRA082,aacA4,,,
BRA082,aadB,,,
BRA082,armA,,,
BRA082,blaACT/blaMIR,,,
BRA082,blaCMY-2-like,,,
BRA082,blaCTX-M,80,G1-240G,1
BRA082,fosA3,,,
BRA082,rmtB,,,
BRA082,rmtC,,,
BRA082,rmtF,,,
BRA083,DHA,,,
BRA083,GES,,,
BRA083,IMP,,,
BRA083,KPC,113,blaKPC,1
BRA083,NDM,,,
BRA083,OXA-10,,,
BRA083,OXA-30,,,
BRA083,OXA-48,,,
BRA083,SHV,,,
BRA083,TEM,,,
BRA083,VEB,,,
BRA083,VIM,,,
BRA083,aac(3)-II,,,
BRA083,aacA27,,,
BRA083,aacA4,,,
BRA083,aadB,,,
BRA083,armA,,,
BRA083,blaACT/blaMIR,,,
BRA083,blaCMY-2-like,,,
BRA083,blaCTX-M,,,
BRA083,fosA3,,,
BRA083,rmtB,,,
BRA083,rmtC,,,
BRA083,rmtF,,,
BRA084,DHA,,,
BRA084,GES,,,
BRA084,IMP,,,
BRA084,KPC,,,
BRA084,NDM,,,
BRA084,OXA-10,,,
BRA084,OXA-30,117,blaOXA-30-like,1
BRA084,OXA-48,,,
BRA084,SHV,,,
BRA084,TEM,157,blaTEM-1-like,1
BRA084,VEB,,,
BRA084,VIM,,,
BRA084,aac(3)-II,,,
BRA084,aacA27,,,
